Title,City,Salary,EmploymentType,JobURL,Company,Posted_date,RemoteStatus,JobID,Current date time (CST)
"Analyst, Data and Analysis Intern",San Francisco,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Publicis-Groupe/Job/Analyst,-Data-and-Analysis-Intern/-in-San-Francisco,CA?jid=61c7e92514107beb",Publicis Groupe,2024-01-26T00:00:00Z,,61c7e92514107beb,2024-02-02T00:22:54Z
Data Analyst,Salem,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Stem-Xpert/Job/Data-Analyst/-in-Salem,OR?jid=69b7e02b86badaa3",Stem Xpert,2014-11-21T08:00:00Z,,69b7e02b86badaa3,2024-02-02T00:22:54Z
Data Analyst with Power BI Report,Redmond,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Scout-ET/Job/Data-Analyst-with-Power-BI-Report/-in-Redmond,WA?jid=7a97b3a610570e4f",Scout ET,2016-09-08T07:00:00Z,,7a97b3a610570e4f,2024-02-02T00:22:54Z
Data Analyst,Santa Ana,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Collabera/Job/Data-Analyst/-in-Santa-Ana,CA?jid=b1bf6a813ccbf74a",Collabera,2015-04-03T07:00:00Z,,b1bf6a813ccbf74a,2024-02-02T00:22:54Z
Data Analyst - IL - Onsite,North Chicago,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Intellectt-INC/Job/Data-Analyst-IL-Onsite/-in-North-Chicago,IL?jid=2377437a0e1b4961",Intellectt INC,2021-10-28T12:58:01Z,,2377437a0e1b4961,2024-02-02T00:22:54Z
"Junior Data Analyst / Denver, CO ( Hybrid), 8+ Months Contract",Denver,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Suncap-Technology/Job/Junior-Data-Analyst-Denver,-CO-(-Hybrid),-8+-Months-Contract/-in-Denver,CO?jid=2b01bf91e70580c4",Suncap Technology,2022-12-14T08:00:00Z,,2b01bf91e70580c4,2024-02-02T00:22:58Z
Data Analyst,San Jose,$0 / ,Contractor,"https://www.ziprecruiter.com/c/LatentView/Job/Data-Analyst/-in-San-Jose,CA?jid=4ac796a47f9ce22e",LatentView,2022-05-31T07:00:00Z,,4ac796a47f9ce22e,2024-02-02T00:22:58Z
Advanced Analyst,Daly City,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Data-Engineering-Manager-:-22-23914-.-Engineering-Jobs-|-Engineer-Careers-Canada/Job/Advanced-Analyst/-in-Daly-City,CA?jid=6945195327d336a0",Data Engineering Manager #: 22-23914 . - Engineering Jobs | Engineer Careers Canada,2024-01-18T08:00:00Z,remote,6945195327d336a0,2024-02-02T00:22:58Z
Data Analyst,San Jose,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Intelliswift/Job/Data-Analyst/-in-San-Jose,CA?jid=82aecfa16df76563",Intelliswift,2021-05-26T07:00:00Z,,82aecfa16df76563,2024-02-02T00:22:58Z
Data Analyst,San Francisco,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Micasa-Global/Job/Data-Analyst/-in-San-Francisco,CA?jid=fb7ba13b2a0e2634",Micasa Global,2022-01-11T08:00:00Z,,fb7ba13b2a0e2634,2024-02-02T00:22:58Z
Data Analyst III,Cupertino,$0 / ,Contractor,"https://www.ziprecruiter.com/c/eTeam-Inc/Job/Data-Analyst-III/-in-Cupertino,CA?jid=73a49e30012ef5f2",eTeam Inc,2023-12-13T08:00:00Z,,73a49e30012ef5f2,2024-02-02T00:22:58Z
Data Engineer/Analyst,Fremont,$0 / ,Contractor,"https://www.ziprecruiter.com/c/RIT-Solutions/Job/Data-Engineer-Analyst/-in-Fremont,CA?jid=deb643b03d31e086",RIT Solutions,2023-11-30T08:00:00Z,,deb643b03d31e086,2024-02-02T00:22:58Z
Logistics Analyst III,Austin,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Laboratory-Technician-|-St.-Cloud-Shines/Job/Logistics-Analyst-III/-in-Austin,TX?jid=52b59e2d911c364b",Laboratory Technician | St. Cloud Shines,2024-01-17T08:00:00Z,,52b59e2d911c364b,2024-02-02T00:22:58Z
Data Conversion Business/Data Analyst,Columbia,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Ask-IT-consulting/Job/Data-Conversion-Business-Data-Analyst/-in-Columbia,SC?jid=da0ab0690ec4f6f9",Ask IT consulting,2017-05-05T00:00:00Z,,da0ab0690ec4f6f9,2024-02-02T00:22:58Z
Business Analyst - Utility Data Contractors,San Diego,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Shiftcode-Analytics,-Inc/Job/Business-Analyst-Utility-Data-Contractors/-in-San-Diego,CA?jid=adac6c46d75ea85c","Shiftcode Analytics, Inc",2024-01-23T04:40:46Z,,adac6c46d75ea85c,2024-02-02T00:22:58Z
Business Analyst Co-op,Vancouver,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Teck-Resources-Limited/Job/Business-Analyst-Co-op/-in-Vancouver,WA?jid=0a77211387d630b4",Teck Resources Limited,2024-01-31T08:00:00Z,,0a77211387d630b4,2024-02-02T00:22:58Z
BI Analyst/Lead SQL,Los Angeles,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Solugenix-Corp/Job/BI-Analyst-Lead-SQL/-in-Los-Angeles,CA?jid=a2a041dea372f759",Solugenix Corp,2024-02-02T02:46:47Z,remote,a2a041dea372f759,2024-02-02T00:22:58Z
Quality Improvement Analyst - Certified Professional in Healthcare Quality (CPHQ),Saco,$25.25 - $33.75 / hr,Contractor,"https://www.ziprecruiter.com/c/IPS-Technology-Services/Job/Quality-Improvement-Analyst-Certified-Professional-in-Healthcare-Quality-(CPHQ)/-in-Saco,ME?jid=3c5f5c5e7654ea3d",IPS Technology Services,2019-07-09T00:00:00Z,,3c5f5c5e7654ea3d,2024-02-02T00:22:58Z
BUSINESS ANALYST,Addison,$0 / ,Contractor,"https://www.ziprecruiter.com/c/SHIRO-Technologies-Inc/Job/BUSINESS-ANALYST/-in-Addison,TX?jid=2004fb116661e78a",SHIRO Technologies Inc,2023-06-23T00:00:00Z,,2004fb116661e78a,2024-02-02T00:22:58Z
Supply Chain Data and Program Analyst,Sunnyvale,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Pyramid-Consulting/Job/Supply-Chain-Data-and-Program-Analyst/-in-Sunnyvale,CA?jid=1a5f542d0a51be44",Pyramid Consulting,2021-04-14T07:00:00Z,,1a5f542d0a51be44,2024-02-02T00:22:58Z
Business Analyst/ Short Term Remote - 1 month Contract,Remote,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Suncap-Technology/Job/Business-Analyst-Short-Term-Remote-1-month-Contract/-in-Remote,OR?jid=67114b1b59bb06d3",Suncap Technology,2024-01-22T08:00:00Z,,67114b1b59bb06d3,2024-02-02T00:22:58Z
Data Integration Architect,Pleasanton,$52 - $69 / hr,Contractor,"https://www.ziprecruiter.com/c/Workday/Job/Data-Integration-Architect/-in-Pleasanton,CA?jid=a81d12218066b32d",Workday,2024-01-24T03:48:28Z,,a81d12218066b32d,2024-02-02T00:22:58Z
Project Manager (Digital Transformation),Torrance,$75 / hr,Contractor,"https://www.ziprecruiter.com/c/Calance-US/Job/Project-Manager-(Digital-Transformation)/-in-Torrance,CA?jid=d61b8aedc6d42624",Calance US,2023-11-28T18:48:54Z,,d61b8aedc6d42624,2024-02-02T00:22:58Z
